,default_0,default_time_0,min_weight_0,min_weight_time_0,max_value_0,max_value_time_0,max_ratio_0,max_ratio_time_0,SimulatedAnnealing_0,SimulatedAnnealing_time_0,SimulatedAnnealing_1,SimulatedAnnealing_time_1,SimulatedAnnealing_2,SimulatedAnnealing_time_2,SimulatedAnnealing_3,SimulatedAnnealing_time_3,SimulatedAnnealing_4,SimulatedAnnealing_time_4,SimulatedAnnealing_5,SimulatedAnnealing_time_5,SimulatedAnnealing_6,SimulatedAnnealing_time_6,SimulatedAnnealing_7,SimulatedAnnealing_time_7,SimulatedAnnealing_8,SimulatedAnnealing_time_8,SimulatedAnnealing_9,SimulatedAnnealing_time_9,RandomSearch_0,RandomSearch_time_0,RandomSearch_1,RandomSearch_time_1,RandomSearch_2,RandomSearch_time_2,RandomSearch_3,RandomSearch_time_3,RandomSearch_4,RandomSearch_time_4,RandomSearch_5,RandomSearch_time_5,RandomSearch_6,RandomSearch_time_6,RandomSearch_7,RandomSearch_time_7,RandomSearch_8,RandomSearch_time_8,RandomSearch_9,RandomSearch_time_9,IP_0,IP_time_0,hyperheuristic_0,hyperheuristic_time_0,hyperheuristic_1,hyperheuristic_time_1,hyperheuristic_2,hyperheuristic_time_2,hyperheuristic_3,hyperheuristic_time_3,hyperheuristic_4,hyperheuristic_time_4,hyperheuristic_5,hyperheuristic_time_5,hyperheuristic_6,hyperheuristic_time_6,hyperheuristic_7,hyperheuristic_time_7,hyperheuristic_8,hyperheuristic_time_8,hyperheuristic_9,hyperheuristic_time_9
10,4934.0,0.02472910000005868,6152.0,0.23116939999999886,5573.0,0.016175299999758863,9046.0,0.1588901000000078,5670.0,0.050354800000150135,5745.0,0.06058290000009947,5517.0,0.042903300000034506,5659.0,0.046245600000020204,5517.0,0.03258040000036999,5724.0,0.05300230000011652,5799.0,0.054478200000176,5906.0,0.0770926000000145,5694.0,0.04133980000005977,6174.0,0.06613540000034845,5981.0,0.06938700000000608,5503.0,0.02802990000009231,5805.0,0.05324670000027254,6023.0,0.04722459999993589,5811.0,0.052415600000131235,5670.0,0.04487349999999424,5517.0,0.027656900000238238,5655.0,0.03907530000014958,5645.0,0.05227729999978692,5847.0,0.06343360000028042,9052.0,0.04199990000006437,6152.0,9.41187280000031,6152.0,8.366511100000025,6152.0,6.875584700000218,6152.0,7.786388699999861,6152.0,7.3988446999996995,6152.0,7.466740500000014,6152.0,7.47334630000023,6152.0,8.093741799999862,6152.0,7.564882099999977,6152.0,8.003102399999989
11,10172.0,0.08101219999980458,11972.0,0.9171102999998766,11081.0,0.06543090000013763,18038.0,0.6438178000003063,11228.0,0.24318100000027698,11349.0,0.18389039999965462,10959.0,0.1402749999997468,11348.0,0.2028346000001875,11264.0,0.17681640000000698,11331.0,0.2532062999998743,11090.0,0.21076570000013817,11301.0,0.15666620000001785,11597.0,0.2139527999997881,11458.0,0.2177682999999888,11093.0,0.12186289999999644,11210.0,0.15474549999999,11170.0,0.1677359999998771,11446.0,0.1295893999999862,11249.0,0.18283599999995204,11755.0,0.21372119999978167,10970.0,0.11925160000009782,11169.0,0.16844499999979234,11306.0,0.17801419999977952,11258.0,0.13745650000009846,18051.0,0.10021679999999833,12364.0,19.527517999999873,11972.0,16.525314700000308,11972.0,14.374697899999774,11972.0,15.025605199999973,12178.0,15.726531400000113,11972.0,14.519394599999941,11972.0,15.173314499999833,11972.0,15.548031100000117,11972.0,16.947597000000314,11972.0,14.993517399999746
12,25502.0,0.48048009999956776,27980.0,5.947002699999757,27381.0,0.35633259999985967,44351.0,4.016415699999925,27139.0,1.1202831999999034,27460.0,1.193423800000346,27224.0,1.0431358999999247,27696.0,1.1917695000001913,27802.0,1.3595508000003065,27743.0,1.1135645999997905,27652.0,1.1388277999999445,27617.0,1.2392424999998184,27354.0,1.1668832999998813,27433.0,0.9588404000000992,27596.0,0.9934504000002562,28312.0,1.1122998000000734,27390.0,0.7820757999998023,27807.0,0.9718469999997978,27078.0,0.8522250999999414,27777.0,1.0668956999998045,28053.0,0.8205858999999691,27776.0,0.9653184999997393,27305.0,0.8998523000000205,27788.0,0.9976704000000609,44353.0,0.11431109999966793,28821.0,58.45943630000011,28084.0,47.442678200000046,28084.0,41.480437500000335,28084.0,41.74405500000012,28084.0,40.929457000000184,28084.0,40.99051090000012,28289.0,48.04719280000063,28185.0,43.57074339999963,28344.0,85.0321969000006,28185.0,44.66911419999997
13,50587.0,1.832877400000143,59020.0,24.87043369999992,54190.0,1.4561647000000448,90200.0,17.491017099999226,55022.0,3.807454300000245,56070.0,4.597198899999967,55526.0,4.688153600000078,55401.0,4.691044399999555,55057.0,4.1083421000003,55201.0,4.712368499999684,55260.0,3.9440740999998525,55731.0,5.367806900000687,55044.0,4.4278088000000935,54921.0,4.356930200000534,55248.0,3.701763999999457,55383.0,3.7209623999997348,55664.0,566.9258506999995,54932.0,3.174141700000291,55056.0,3.544919700000719,55761.0,4.068794499999967,55592.0,3.5739284999999654,55644.0,4.202934199999618,55525.0,3.681528199999775,54919.0,3.209549600000173,90198.0,0.3160755999997491,60915.0,171.90833380000004,59222.0,132.16947720000007,59173.0,115.35319410000011,59222.0,117.8714471000003,59173.0,114.31181519999973,59173.0,114.66210319999936,59309.0,127.64519890000065,59222.0,114.91341480000028,59569.0,157.96908799999983,59173.0,116.45429479999984
14,1693.0,0.0010468000000400934,2375.0,0.002916899999945599,1097.0,0.000393899999835412,2375.0,0.0031173999996099155,1388.0,0.002214799999819661,1693.0,0.0023701999998593237,1496.0,0.002031600000009348,1191.0,0.001157200000307057,1693.0,0.002492599999641243,1493.0,0.002622500000143191,1591.0,0.0020276999994166545,1388.0,0.002191599999605387,1388.0,0.0017834999998740386,1388.0,0.0020786000004591187,1288.0,0.0015074000002641696,1894.0,0.002507100000002538,1487.0,0.002338600000257429,1097.0,0.0010062000001198612,1591.0,0.0018062999997709994,1493.0,0.0017455999995945604,1388.0,0.0022684000005028793,1191.0,0.0008835999997245381,1191.0,0.0011694999993778765,1388.0,0.0018882000003941357,2397.0,0.007665499999347958,2375.0,2.868626399999812,2375.0,2.9240513000004285,2375.0,2.7761465000003227,2375.0,3.0056040999998004,2375.0,2.8797191000003295,2381.0,3.0009319999999207,2375.0,3.9460651999997935,2375.0,2.9380015000006097,2375.0,2.604078300000765,2375.0,2.6637965999998414
15,1693.0,0.001997299999857205,2649.0,0.007178599999861035,1097.0,0.0007617999999638414,2649.0,0.007711300000664778,1395.0,0.0033679999996820698,1097.0,0.0014314000000013039,1388.0,0.004123100000470004,1696.0,0.004964300000210642,1097.0,0.0021036999996795203,1097.0,0.0021009000001868117,2143.0,0.007517400000324415,1195.0,0.0033874000000650994,1588.0,0.005963800000245101,1395.0,0.005757099999755155,1097.0,0.0020532999997158186,1496.0,0.0034130000003642635,1593.0,0.0030068000005485374,1097.0,0.002253300000120362,1597.0,0.004091599999810569,1097.0,0.0026966000004904345,1697.0,0.004886400000032154,1395.0,0.0030434000000241213,1693.0,0.004071100000146544,1195.0,0.0024140000004990725,2697.0,0.00863130000016099,2649.0,3.7255777000000307,2649.0,3.4063444000003074,2677.0,4.6869354000000385,2649.0,3.1936423999995895,2649.0,4.613640399999895,2649.0,2.8473680000006425,2649.0,3.6048210999997536,2649.0,3.2214334000000235,2649.0,2.9718607999993765,2649.0,2.6750191999999515
16,3515.0,0.008191800000531657,7098.0,0.056318500000088534,2916.0,0.004772399999637855,7098.0,0.059789099999761675,3017.0,0.01072779999958584,3313.0,0.015950099999827216,3614.0,0.016674099999363534,4017.0,0.025574399999641173,3313.0,0.013729199999943376,3317.0,0.012497100000473438,3217.0,0.014128300000265881,3714.0,0.022902499999872816,3116.0,0.015728600000329607,3412.0,0.015609199999744305,3316.0,0.013076600000204053,3215.0,0.01306380000005447,3217.0,0.010068300000057206,3610.0,0.012459800000215182,3117.0,0.011753299999327282,3512.0,0.01662899999973888,3314.0,0.009599500000149419,3016.0,0.008363099999769474,3117.0,0.011124199999358098,3517.0,0.015989599999556958,7117.0,0.013822899999468063,7098.0,5.309138399999938,7098.0,6.154995099999724,7098.0,4.888666900000317,7098.0,4.107014999999592,7098.0,6.135836299999937,7098.0,4.697229899999911,7098.0,5.04365770000004,7116.0,6.389816699999756,7098.0,7.049905600000784,7098.0,4.933386300000166
17,6688.0,0.0261796000004324,14374.0,0.23398140000062995,5590.0,0.015573599999697763,14374.0,0.25550790000033885,6388.0,0.047807599999941885,6890.0,0.06175050000001647,7489.0,0.08692330000030779,6790.0,0.06478049999986979,7390.0,0.07087620000038442,6888.0,0.05554839999967953,7290.0,0.0774714999997741,5690.0,0.02310940000006667,6289.0,0.051267299999381066,6490.0,0.04724770000029821,6990.0,0.05914189999930386,5989.0,0.032873799999833864,6877.0,0.05483079999976326,6786.0,0.04291389999980311,6589.0,0.0413168000004589,6089.0,0.03362440000000788,7089.0,0.060523499999362684,6685.0,0.05037780000020575,6189.0,0.03527860000031069,5590.0,0.02289089999976568,14390.0,0.060355100000379025,14374.0,9.407534400000259,14374.0,11.058233900000232,14383.0,10.556820699999662,14374.0,8.356381800000236,14374.0,11.909495300000344,14374.0,8.414243899999747,14374.0,9.20588029999999,14383.0,10.941783999999643,14374.0,10.131394799999725,14374.0,9.214592100000118
18,12419.0,0.08257839999987482,28827.0,0.9699572999998054,10919.0,0.06067849999999453,28827.0,1.0521957000000839,12519.0,0.15644119999979011,12715.0,0.17737579999993613,12819.0,0.17105809999975463,12719.0,0.17043569999987085,12719.0,0.17481130000032863,12818.0,0.20390259999931004,12819.0,0.18146059999980935,13419.0,0.22946810000030382,13519.0,0.2703147000001991,12914.0,0.1970524000007572,13319.0,0.19008000000030734,12419.0,0.14352209999924526,13718.0,0.22205989999929443,12619.0,0.1518022000000201,12819.0,0.159819299999981,14119.0,0.24139019999984157,11719.0,0.12164910000046802,12512.0,0.14556549999997515,13019.0,0.1742774999993344,12419.0,0.16004629999952158,28919.0,0.08347569999932603,28851.0,22.173458700000083,28827.0,21.90303050000057,28827.0,18.383280499999273,28827.0,17.32485009999982,28851.0,21.773343300000306,28827.0,15.25603880000017,28827.0,18.856651599999168,28827.0,20.71249959999932,28827.0,32.55375129999993,28827.0,17.35329989999991
19,30205.0,0.4469232000001284,72446.0,6.150884600000609,27305.0,0.3527243999997154,72446.0,6.681168000000071,33005.0,1.372633300000416,31505.0,1.0950346999998146,30704.0,0.9870765000005122,31605.0,1.099861200000305,31405.0,0.9518094999993991,32405.0,1.1751689000002443,30505.0,0.9494794000002003,31805.0,1.210116499999458,30505.0,0.9286852999994153,29505.0,0.7612758999994185,31005.0,0.8448819000004733,31105.0,0.8911111000006713,30901.0,0.837449600000582,33605.0,1.2125163000000612,32202.0,1.044249800000216,32804.0,1.1377929000000222,33205.0,1.1842655000000377,30305.0,0.7566390000001775,30305.0,0.7557387999995626,32405.0,1.0913485000000946,72505.0,0.10181069999998726,72446.0,57.46579870000005,72446.0,68.6199915999996,72446.0,45.05419410000013,72446.0,45.58156220000001,72467.0,47.56302499999947,72446.0,43.54278169999998,72467.0,52.726919599999746,72467.0,52.6271528999996,72467.0,64.72173629999998,72446.0,44.17899250000028
20,59619.0,1.7398518999998487,146888.0,25.986779799999567,54519.0,1.4223587000005864,146888.0,27.785896100000173,60919.0,3.4315627000005406,63119.0,4.341211800000565,62119.0,3.6915219000002253,64219.0,4.0828138999995645,63018.0,4.292447400000128,63019.0,3.656293899999582,62515.0,3.973429799999394,63519.0,4.69676569999956,62019.0,3.548143699999855,62119.0,4.127262599999995,61119.0,3.1641084000002593,64219.0,4.086462299999766,63219.0,3.8239150999997946,62918.0,3.7136776999996073,61119.0,3.1853108000004795,63519.0,3.9349993999994695,63719.0,4.0965807000002314,62919.0,3.599688700000115,63919.0,3.955200600000353,62219.0,3.446976799999902,146919.0,0.1262788999993063,146888.0,144.06058359999952,146888.0,144.71509349999997,146888.0,112.4520010999995,146888.0,110.67435600000044,146888.0,110.80024670000057,146888.0,111.34428610000032,146908.0,134.18859809999958,146888.0,139.76522660000046,146908.0,141.55580569999984,146888.0,112.09077270000125
21,208.0,0.00013930000022810418,214.0,0.00015080000048328657,288.0,0.00011850000009872019,294.0,0.00015299999904527795,260.0,0.0007060999996610917,295.0,0.0009632000001147389,288.0,0.0005980000005365582,246.0,0.0008749999997235136,260.0,0.0009825000015553087,293.0,0.0007691999999224208,260.0,0.0011129000013170298,293.0,0.0006881000008434057,294.0,0.001010899999528192,246.0,0.0008609999986219918,246.0,0.00043539999933273066,246.0,0.00044859999979962595,246.0,0.00040099999932863284,293.0,0.00041140000030281954,246.0,0.0004324000001361128,246.0,0.00039509999987785704,208.0,0.0004635999994206941,293.0,0.00041619999865361024,246.0,0.00045030000001133885,246.0,0.0004138000003877096,295.0,0.004839499999434338,295.0,6.6692500000008295,295.0,4.062927499999205,295.0,4.165652100000443,214.0,2.2475123000003805,238.0,3.2816516000002594,214.0,2.015365000001111,214.0,2.378013399998963,295.0,6.519764500000747,241.0,6.190196999999898,294.0,3.888477000000421
22,930.0,0.000426199998400989,949.0,0.0006166999992274214,1024.0,0.0006228000002010958,1018.0,0.0006670999991911231,1018.0,0.0017953000005945796,1009.0,0.0016853999986778945,1018.0,0.0019701000001077773,981.0,0.0015788999990036245,1009.0,0.0020977999993192498,990.0,0.0017654999992373632,930.0,0.002007900000535301,1018.0,0.0017053999999916414,1018.0,0.0018115000002580928,1024.0,0.0018772999992506811,1018.0,0.0012841999996453524,1009.0,0.0013160999988031108,978.0,0.0012640999993891455,1018.0,0.001245800000106101,1018.0,0.0012526999998954125,1024.0,0.0012786000006599352,1018.0,0.0013115999990986893,990.0,0.0012408999991748715,1024.0,0.0012223999983689282,978.0,0.0012580999991769204,1024.0,0.005496800000400981,1009.0,8.53392630000053,1009.0,4.7915837000000465,1009.0,5.347679999998945,1009.0,5.996210799999972,1009.0,11.324141600000075,949.0,4.169112900000982,949.0,2.8678773999999976,1009.0,10.682886699998562,1009.0,33.900891400000546,1009.0,5.088392499999827
23,33.0,4.410000110510737e-05,35.0,4.020000051241368e-05,28.0,3.300000025774352e-05,35.0,3.97000003431458e-05,35.0,0.0007600999997521285,35.0,0.0003733000012289267,35.0,0.0003572999994503334,35.0,0.00038980000135779846,35.0,0.0005405000010796357,35.0,0.0005696000007446855,35.0,0.0004802999992534751,35.0,0.000589699999181903,35.0,0.00041119999877992086,35.0,0.0004752000004373258,35.0,0.0002502000006643357,35.0,0.00021530000049096998,35.0,0.00023779999901307747,35.0,0.00021120000019436702,35.0,0.0002676999993127538,35.0,0.0002562000008765608,35.0,0.0003248000011808472,35.0,0.0002127999996446306,35.0,0.0002303000001120381,35.0,0.00020770000082848128,35.0,0.004013699999632081,35.0,2.434133099999599,35.0,3.304755999999543,35.0,2.4003661000006105,35.0,1.8425247999985004,35.0,3.1540150999990146,35.0,3.5847267000008287,35.0,1.9689860999988014,35.0,4.2031671999993705,35.0,2.7056933000003482,35.0,3.575854500000787
24,16.0,3.769999966607429e-05,16.0,3.280000055383425e-05,23.0,3.159999869239982e-05,16.0,3.459999970800709e-05,19.0,0.0005062000000179978,23.0,0.00036539999928209,23.0,0.0003211999992345227,22.0,0.0004430999997566687,19.0,0.0002401000001555076,23.0,0.00048610000158078037,23.0,0.0005844999996043043,19.0,0.0004937000012432691,16.0,0.00045929999942018185,19.0,0.00031739999940327834,16.0,0.0002091999995172955,16.0,0.00019670000074256677,16.0,0.0002272000001539709,23.0,0.00018980000095325522,16.0,0.0001902999993035337,16.0,0.00021379999998316634,19.0,0.0001940000001923181,16.0,0.00020620000032067765,19.0,0.00019010000141861383,19.0,0.00021159999960218556,23.0,0.006124500001533306,22.0,3.334096300000965,23.0,4.855381399998805,19.0,3.6414686999996775,22.0,3.3692783000005875,23.0,3.8239835999993375,18.0,2.646351199999117,22.0,3.8963680999986536,22.0,3.951536100001249,19.0,3.2428875000005064,19.0,2.7891256000002613
