NORM_MEAN_WEIGHT,NORM_MEDIAN_WEIGHT,NORM_STD_WEIGHT,NORM_MEAN_PROFIT,NORM_MEDIAN_PROFIT,NORM_STD_PROFIT,NORM_CORRELATION,NextHeuristic,ID
0.6791666666666667,0.75,0.3035095641912386,0.4097560975609756,0.3089430894308943,0.3719966059948118,0.6022820183522936,min_ratio,4
0.640625,0.75,0.32960973608951544,0.3978658536585366,0.26422764227642276,0.3631160987798157,0.6191726558809051,default,4
0.6291666666666667,0.75,0.33731991080015156,0.359349593495935,0.21951219512195122,0.3419173650489247,0.6013009939045025,min_weight,4
0.6696428571428571,0.75,0.3119893787438598,0.3803716608594657,0.26422764227642276,0.34442576760045346,0.5571059877994854,max_ratio,4
0.7163461538461539,0.75,0.27255841890496857,0.39274546591619763,0.3089430894308943,0.3544162394300214,0.526534406282271,default,4
0.7447916666666666,0.78125,0.2644992484498879,0.3699186991869919,0.21951219512195122,0.3595895531088238,0.5735704850989941,max_value,4
0.7215909090909091,0.75,0.26431143976393195,0.3258859784283513,0.13559322033898305,0.3323967951433687,0.49596424428551333,max_ratio,4
0.7625,0.78125,0.24173849507267148,0.3169491525423729,0.1271186440677966,0.34735839839805455,0.5193017114443886,default,4
0.60625,0.625,0.320582965080804,0.5225000000000001,0.44583333333333336,0.2775025024912187,0.5054447052554489,default,5
0.6348684210526315,0.6875,0.3029889194649857,0.5271929824561403,0.45,0.2839369486839412,0.49031510535407935,max_ratio,5
0.6631944444444444,0.75,0.28575777129944285,0.5194444444444445,0.44583333333333336,0.2897556441785618,0.514560794414295,max_ratio,5
0.6875,0.8125,0.27536740163344126,0.5058823529411764,0.44166666666666665,0.29255138515576223,0.5526726220340633,max_ratio,5
0.70703125,0.8125,0.2721790236194507,0.48717948717948717,0.4444444444444444,0.2803627259291748,0.6295063186460188,min_weight,5
0.75,0.8125,0.22243913025065232,0.5145299145299146,0.452991452991453,0.2680946498467485,0.5191096854873822,max_ratio,5
0.7678571428571429,0.84375,0.21961381921872936,0.4839901477832513,0.4482758620689655,0.24493460903335465,0.6099761227073787,min_value,5
0.7208333333333333,0.8125,0.27563059014235375,0.45689655172413796,0.4396551724137931,0.2574302101916215,0.7035025689099547,default,5
0.7366071428571429,0.84375,0.2786873041966716,0.4513546798029556,0.41379310344827586,0.2655997397357092,0.7178713889491348,min_weight,5
0.7884615384615384,0.875,0.21446834637687945,0.480106100795756,0.4396551724137931,0.2537648606350007,0.6273503596461768,max_ratio,5
0.8229166666666666,0.875,0.1854634772371339,0.4834770114942529,0.4224137931034483,0.26384705549745224,0.6380149372592204,default,5
0.4875,0.5,0.31349840509961135,0.6329365079365079,0.6388888888888888,0.28556957314033393,0.30926247056404754,default,6
0.4967105263157895,0.5,0.31899415585264884,0.6182121971595655,0.6349206349206349,0.28549251971818973,0.31752106865131596,max_ratio,6
0.5208333333333334,0.53125,0.31040967553648624,0.6049382716049383,0.6111111111111112,0.2875523323783758,0.3375543245682734,max_ratio,6
0.5477941176470589,0.5625,0.2982249969216654,0.5961718020541551,0.5873015873015873,0.29354203897414144,0.34892308604718614,max_ratio,6
0.578125,0.59375,0.28081563680642857,0.5873015873015873,0.5873015873015873,0.3003577693677184,0.36051063016723284,min_weight,6
0.6083333333333333,0.625,0.26365486699260626,0.5952380952380952,0.5873015873015873,0.3085794847294641,0.3221747498406502,max_ratio,6
0.6428571428571429,0.625,0.23790915347275407,0.5754608294930876,0.5967741935483871,0.3039646715398185,0.38737986020859133,default,6
0.6298076923076923,0.625,0.24201371055102347,0.543424317617866,0.5967741935483871,0.2917757000308569,0.33435050093190793,min_weight,6
0.671875,0.625,0.20111181850320647,0.5349462365591398,0.5846774193548387,0.30214742852263304,0.3296125849569074,max_ratio,6
0.6875,0.625,0.20296103522149717,0.5048835462058603,0.5867768595041323,0.2864726981665068,0.37078110091576194,default,6
0.70625,0.71875,0.20358121843627916,0.568041237113402,0.7319587628865979,0.31386462066674736,0.4383369970069562,max_value,6
0.6633333333333333,0.7,0.292479818866951,0.642578125,0.66796875,0.2717905198308467,0.6196134828729822,default,7
0.6736842105263158,0.7333333333333333,0.2964860375337208,0.6414473684210527,0.671875,0.2788053330901727,0.6224984379838785,max_ratio,7
0.7074074074074074,0.8,0.2667952364955852,0.63671875,0.6640625,0.2857027202869099,0.6600991074630054,max_ratio,7
0.7450980392156862,0.8666666666666667,0.2231506939679497,0.6420036764705882,0.671875,0.29312937133842965,0.6701297689127137,max_ratio,7
0.7666666666666667,0.8666666666666667,0.21213203435596426,0.64111328125,0.68359375,0.30212853630625747,0.6870352827598825,min_weight,7
0.8044444444444444,0.8666666666666667,0.15863616264510888,0.6671875,0.6953125,0.29409056056340876,0.60516382965755,max_ratio,7
0.8190476190476191,0.9,0.15415632434512994,0.6467633928571429,0.68359375,0.29395560830373807,0.6653669480396305,min_ratio,7
0.7777777777777778,0.8666666666666667,0.2145336601981719,0.6203125,0.671875,0.3007396480969877,0.7268396463773837,default,7
0.7857142857142858,0.9,0.21992577597629503,0.6088169642857143,0.65234375,0.30809484826420763,0.7415222112947562,min_weight,7
0.8307692307692308,0.9333333333333333,0.15384615384615383,0.6364182692307693,0.671875,0.30258637254729664,0.6915907709994269,max_ratio,7
0.565625,0.625,0.2867347151549669,0.580078125,0.63671875,0.3192042087822416,0.35805999055665305,default,8
0.5493421052631579,0.5625,0.28502867134782195,0.5668337510442774,0.626984126984127,0.3171815378851474,0.30589767997944695,max_ratio,8
0.5694444444444444,0.625,0.2794222158157043,0.5445326278659612,0.5873015873015873,0.31103662869629484,0.33587751303932656,max_ratio,8
0.5919117647058824,0.6875,0.2712627462602458,0.5200746965452848,0.5476190476190477,0.30276586326154276,0.37632283287021284,max_ratio,8
0.62109375,0.6875,0.2523993746742204,0.5183531746031746,0.5674603174603174,0.31200317964924185,0.368375903166316,min_weight,8
0.6583333333333333,0.6875,0.21392496088322394,0.5370370370370371,0.626984126984127,0.31344908508106967,0.25210382129655556,max_ratio,8
0.6919642857142857,0.6875,0.17907295642974624,0.5192743764172336,0.5674603174603174,0.31707337934961494,0.265238468419199,default,8
0.7163461538461539,0.6875,0.1618986369277186,0.48656898656898656,0.5079365079365079,0.3054407220492646,0.32258981342138515,min_weight,8
0.7395833333333334,0.71875,0.14620488382935623,0.4497354497354497,0.44047619047619047,0.2888447938128648,0.40668604853940166,max_ratio,8
0.5625,0.5,0.23634588001486298,0.49960000000000004,0.476,0.30084122057989326,0.4750360686694981,default,9
0.5625,0.4375,0.24248575649976464,0.49894736842105264,0.44,0.30864278000784257,0.47503495250759586,max_ratio,9
0.5798611111111112,0.5,0.23735883556545279,0.4746666666666667,0.42,0.29891656212246104,0.5286454327518133,max_ratio,9
0.5919117647058824,0.5625,0.2388291436604664,0.4456470588235294,0.4,0.28186624720756986,0.5787206667171335,max_ratio,9
0.61328125,0.5625,0.22987210905944527,0.436,0.396,0.28780548987119753,0.6115928796244874,min_weight,9
0.6333333333333333,0.5625,0.22345146129653204,0.4432,0.4,0.2958457255620458,0.6016531345619254,max_ratio,9
0.6473214285714286,0.625,0.22486000463326836,0.4584415584415585,0.45,0.30076082755595074,0.6910899463790467,default,9
0.6538461538461539,0.6875,0.23206766127206097,0.43566433566433566,0.44545454545454544,0.3002533691344049,0.714664642971895,min_weight,9
0.65625,0.6875,0.2934839220468474,0.4596774193548387,0.4032258064516129,0.292098065582012,0.5829018934356617,default,10
0.6710526315789473,0.75,0.2937409749895503,0.46646859083191855,0.46774193548387094,0.2981433772465195,0.5739421672893761,max_ratio,10
0.7048611111111112,0.75,0.26336296276113125,0.45878136200716846,0.4032258064516129,0.3044749599235322,0.6160328189097822,max_ratio,10
0.7389705882352942,0.75,0.22912406545416006,0.45208728652751423,0.3387096774193548,0.31201225128006277,0.6665513044936887,max_ratio,10
0.74609375,0.78125,0.2343424456557913,0.421239837398374,0.32926829268292684,0.2913136833198276,0.7174390771551528,min_weight,10
0.7875,0.8125,0.17648182153789474,0.44498644986449865,0.34146341463414637,0.2854799711085319,0.6581413137953259,max_ratio,10
0.7857142857142857,0.78125,0.1825450741094721,0.45324675324675323,0.36818181818181817,0.2823174702154797,0.6737003447955267,min_value,10
0.7416666666666667,0.75,0.24137913929933733,0.4278787878787879,0.35454545454545455,0.2887889916987046,0.732065926799988,min_ratio,10
0.71875,0.75,0.25,0.4244318181818182,0.36363636363636365,0.27993724853944446,0.7251671429344061,default,10
0.7041666666666667,0.75,0.2515231378797762,0.4006289308176101,0.36792452830188677,0.2542592361876772,0.7001097021638567,min_weight,10
0.7455357142857143,0.75,0.20521151668859294,0.42385444743935313,0.37735849056603776,0.24733395831608995,0.6281706889300441,max_ratio,10
0.60625,0.75,0.3181366648156103,0.5370967741935483,0.5120967741935484,0.2822281090095181,0.4922251124607343,default,11
0.631578947368421,0.8125,0.3061155295824169,0.5488115449915111,0.5725806451612904,0.2847810318065467,0.4575335125845503,max_ratio,11
0.6631944444444444,0.8125,0.28270371901853997,0.5586917562724014,0.6048387096774194,0.2893977398384257,0.41596507758386536,max_ratio,11
0.6875,0.8125,0.2720091369572634,0.540796963946869,0.5725806451612904,0.2879471472702403,0.45703557543312734,max_ratio,11
0.7109375,0.8125,0.26320125824879714,0.5291666666666667,0.5291666666666667,0.28127314719562785,0.5299000192308463,min_weight,11
0.75,0.8125,0.22243913025065232,0.5416666666666666,0.5916666666666667,0.28616234708446336,0.47572586037260656,max_ratio,11
0.78125,0.8125,0.19586974079000272,0.5285714285714286,0.5291666666666667,0.29183182884416603,0.5247317203348341,default,11
0.7740384615384616,0.8125,0.20146468115150926,0.5419901199717714,0.5137614678899083,0.29807471705264843,0.4943500740791339,min_weight,11
0.8125,0.8125,0.15728821740147395,0.5542813455657493,0.5825688073394495,0.3070645156081879,0.4287673752932627,max_ratio,11
0.5625,0.5625,0.3149900792088538,0.5008,0.496,0.34499762318021854,0.47929527152869245,default,12
0.5592105263157895,0.5625,0.32283800385224465,0.5018947368421053,0.512,0.3539262329827387,0.4795869695903761,max_ratio,12
0.5868055555555556,0.5625,0.3091057953952232,0.48533333333333334,0.452,0.3563868060907356,0.5170625335065815,max_ratio,12
0.6102941176470589,0.5625,0.3020528809771137,0.4668235294117647,0.392,0.3582119378071357,0.5545579629567401,max_ratio,12
0.640625,0.5625,0.28512949360772905,0.464,0.312,0.3690528417449187,0.5665223133220092,min_weight,12
0.6791666666666667,0.5625,0.2509011536220766,0.4901333333333333,0.392,0.36654165141525485,0.4935724845017981,max_ratio,12
0.7098214285714286,0.6875,0.23098095214779515,0.46871310507674147,0.32231404958677684,0.36385670810765164,0.5951365939356283,min_value,12
0.6666666666666666,0.5625,0.27544156468397346,0.4424242424242424,0.2396694214876033,0.36502198649735484,0.6532096597380046,default,12
0.6830357142857143,0.6875,0.2779712513581803,0.40554899645808734,0.21487603305785125,0.34980210412803364,0.7162949490824446,min_weight,12
0.7307692307692307,0.8125,0.22652344210364897,0.43102352193261284,0.2396694214876033,0.350269347477479,0.6781768768258969,max_ratio,12
0.7447916666666666,0.8125,0.23028844759827233,0.40151515151515155,0.21487603305785125,0.3487018727745338,0.7242157836668348,default,12
0.5266666666666667,0.5333333333333333,0.32653058390022555,0.6314655172413793,0.7327586206896551,0.29827928790139474,0.6034835868051656,default,13
0.5403508771929825,0.5333333333333333,0.3293763284968796,0.618421052631579,0.7327586206896551,0.3004164311660045,0.6252604570617049,max_ratio,13
0.5592592592592592,0.5666666666666667,0.32821168183548627,0.6039272030651341,0.6982758620689655,0.30211349019483985,0.6581997412936896,max_ratio,13
0.580392156862745,0.6,0.32560829419054227,0.5907707910750507,0.6637931034482759,0.305820035242199,0.6919276292903521,max_ratio,13
0.6,0.6666666666666666,0.3257470047615344,0.5701086956521739,0.6173913043478261,0.29965274088997307,0.7538916009380292,min_weight,13
0.6355555555555555,0.7333333333333333,0.30489018464253326,0.6028985507246376,0.6695652173913044,0.280312485035827,0.7001753409979472,max_ratio,13
0.6761904761904761,0.7333333333333333,0.2735506022160966,0.6285714285714287,0.7043478260869566,0.2725823651469928,0.6408939534926167,min_value,13
0.6355555555555555,0.7333333333333333,0.30489018464253326,0.5918840579710145,0.6695652173913044,0.29697006639030654,0.7235495180380545,default,13
0.6428571428571428,0.7333333333333333,0.31432178725160476,0.5670807453416149,0.6173913043478261,0.2919974802148717,0.7510858943061265,min_weight,13
0.6871794871794872,0.7333333333333333,0.28088336282316206,0.6046822742474915,0.6695652173913044,0.26837834268390237,0.6744627933922228,max_ratio,13
0.7222222222222222,0.7666666666666667,0.2636402337267705,0.5934782608695652,0.6173913043478261,0.27640059783797893,0.7305399141851464,default,13
0.696969696969697,0.7333333333333333,0.26109889973985473,0.5620553359683795,0.5652173913043478,0.2673830514430038,0.6943135916490344,max_value,13
0.7466666666666666,0.7666666666666667,0.21868292622475632,0.5695652173913044,0.6173913043478261,0.2793254093526382,0.7106873955367823,max_ratio,13
0.5375,0.625,0.31770662567847086,0.47032520325203253,0.46747967479674796,0.2552544516456789,0.4539151703983241,default,14
0.5526315789473685,0.6875,0.3188584425277009,0.4749679075738126,0.4959349593495935,0.2610611860524699,0.4443005288594022,max_ratio,14
0.5798611111111112,0.6875,0.3053384645472934,0.47244805781391147,0.46747967479674796,0.26798987714686556,0.44815614847306096,max_ratio,14
0.6102941176470589,0.6875,0.28643457618797724,0.4839789574366332,0.4959349593495935,0.2713851260443701,0.4015865031380487,max_ratio,14
0.63671875,0.71875,0.2744123248388044,0.4715447154471545,0.46747967479674796,0.27499932399462634,0.4292984450285502,min_weight,14
0.675,0.75,0.23848480035423641,0.4986449864498645,0.4959349593495935,0.2625175709597544,0.2765323733663812,max_ratio,14
0.7008928571428571,0.78125,0.22556794815463893,0.5037926675094817,0.5088495575221239,0.2543484035470292,0.34754883831534955,min_value,14
0.6583333333333333,0.75,0.2699022456783608,0.4749262536873156,0.4778761061946903,0.2684138860388246,0.5060229039226353,min_ratio,14
0.6328125,0.71875,0.2793992928476198,0.47123893805309736,0.4469026548672566,0.26028269780875646,0.5153299489306792,default,14
0.6416666666666667,0.75,0.2863806712906597,0.44365781710914454,0.415929203539823,0.24513682555553643,0.544767982962491,min_weight,14
0.6830357142857143,0.78125,0.24940138791898966,0.47029077117572693,0.4469026548672566,0.23182890208175053,0.4153204508303359,max_ratio,14
0.7163461538461539,0.8125,0.22682934830933557,0.4649421375085092,0.415929203539823,0.23974639216387172,0.4259766636985819,default,14
0.7291666666666666,0.8125,0.23152198719680073,0.5459770114942529,0.5402298850574713,0.24788265300786722,0.4853960890089199,max_value,14
0.7159090909090909,0.8125,0.23741570927018385,0.6457219251336898,0.6911764705882353,0.27615285997143907,0.4180882601083798,max_ratio,14
0.51,0.3333333333333333,0.35167851480830864,0.4866379310344828,0.39655172413793105,0.2840576107390667,0.45327800645926963,default,15
0.5333333333333333,0.3333333333333333,0.34539578111788666,0.47368421052631576,0.3879310344827586,0.28562129434420624,0.4808367327326031,max_ratio,15
0.5592592592592592,0.5333333333333333,0.33638520606398636,0.45689655172413796,0.3793103448275862,0.2841778233350832,0.5223782426283106,max_ratio,15
0.5882352941176471,0.7333333333333333,0.32357100148605916,0.46348884381338745,0.3879310344827586,0.2910759341570157,0.5057958797279528,max_ratio,15
0.6125,0.7333333333333333,0.3181707700102084,0.44504310344827586,0.3793103448275862,0.2902349973232462,0.5474791539001209,min_weight,15
0.64,0.7333333333333333,0.3096473501928952,0.45,0.3879310344827586,0.2990969364735249,0.5387218420196009,max_ratio,15
0.6666666666666666,0.7666666666666667,0.30341966327759984,0.42921492921492926,0.3963963963963964,0.2817717305901834,0.6430083662039582,min_ratio,15
0.6355555555555555,0.7333333333333333,0.3153990222081809,0.4264264264264265,0.38738738738738737,0.27241723162278475,0.6398820691231749,default,15
0.6285714285714286,0.7666666666666667,0.32534649242930896,0.43217893217893216,0.43434343434343436,0.2613516235237958,0.6415019046122624,min_weight,15
0.6615384615384615,0.8,0.3142882758162987,0.45066045066045063,0.43434343434343436,0.2622535895537403,0.6054611341183506,max_ratio,15
0.6944444444444444,0.8,0.3048476648515322,0.4335016835016835,0.43434343434343436,0.2658587116521216,0.6614739975258732,default,15
0.7333333333333333,0.8,0.28850012691907645,0.4315886134067952,0.43434343434343436,0.27760127656031824,0.6838351164101932,max_value,15
0.7066666666666667,0.8,0.2893671255228094,0.47564102564102567,0.5192307692307693,0.28161096166131505,0.622401361467721,max_ratio,15
0.575,0.53125,0.27286099941178843,0.44087301587301586,0.35714285714285715,0.33819652518136073,0.5179802194377771,default,16
0.5789473684210527,0.5625,0.27939233378402734,0.41311612364243944,0.29365079365079366,0.32401824735011764,0.5313959653879131,max_ratio,16
0.6076388888888888,0.65625,0.2583715996150783,0.3884479717813051,0.28174603174603174,0.3150534001249767,0.6194570593132911,max_ratio,16
0.6397058823529411,0.75,0.22841506716189805,0.4033613445378151,0.29365079365079366,0.31795287761584345,0.5825038034440645,max_ratio,16
0.65625,0.75,0.22534695471649932,0.3913690476190476,0.28174603174603174,0.3239869615534146,0.6102975382305904,min_weight,16
0.6875,0.75,0.19632031648982912,0.4021164021164021,0.29365079365079366,0.33183926522939655,0.5906073471373476,max_ratio,16
0.7008928571428571,0.75,0.1964792953987981,0.3786848072562358,0.28174603174603174,0.3312811867049202,0.6333236886562006,min_value,16
0.6583333333333333,0.75,0.2477678124553084,0.36243386243386244,0.2698412698412698,0.325773000610839,0.6603264147362264,min_ratio,16
0.62890625,0.75,0.2655962760204621,0.3541666666666667,0.25793650793650796,0.3170492750651702,0.6657426108571437,default,16
0.6125,0.75,0.2663409469082815,0.3350427350427351,0.26495726495726496,0.2999208505909239,0.6245171677466697,min_weight,16
0.6517857142857143,0.75,0.22989987838542378,0.3485958485958486,0.2777777777777778,0.3059777656512684,0.5947301744812498,max_ratio,16
0.6730769230769231,0.75,0.2248849146832019,0.3313609467455621,0.26495726495726496,0.3109108068754911,0.63937498511093,default,16
0.5666666666666667,0.6666666666666666,0.32214558475598853,0.4304,0.336,0.2982036887766481,0.6393500903569598,default,17
0.5789473684210527,0.6666666666666666,0.3259193970451403,0.4214736842105263,0.328,0.30333503596571454,0.6536214489935048,max_ratio,17
0.6,0.7,0.32203059435976533,0.3893333333333333,0.32,0.278382630364915,0.7505279362177848,max_ratio,17
0.6313725490196078,0.7333333333333333,0.3034594842690683,0.39905882352941174,0.328,0.28346604124620006,0.7445275428348761,max_ratio,17
0.6666666666666666,0.7666666666666667,0.27688746209726917,0.411,0.336,0.28801215252138235,0.7353276925780283,min_weight,17
0.7022222222222222,0.8,0.24809396865693978,0.41653333333333337,0.344,0.29663307675008566,0.7506200673502351,max_ratio,17
0.738095238095238,0.8,0.21597219943711557,0.4217142857142857,0.336,0.30638804260783614,0.7775727104245336,min_ratio,17
0.7022222222222222,0.8,0.24809396865693978,0.41653333333333337,0.344,0.29663307675008566,0.7506200673502352,default,17
0.6952380952380952,0.7666666666666667,0.25537309862460805,0.3862857142857143,0.328,0.2838177052192452,0.7507866929960515,min_weight,17
0.7333333333333333,0.8,0.22341559908504577,0.40676923076923077,0.344,0.2843849378912468,0.7221231044933515,max_ratio,17
0.7777777777777778,0.8,0.16850834320114555,0.412,0.336,0.29539577970354736,0.7767919663007146,default,17
0.8,0.8,0.1582735134206133,0.42109090909090907,0.36,0.306919431105433,0.7844580805042021,max_value,17
0.484375,0.59375,0.327678267321774,0.48162393162393163,0.452991452991453,0.2679085017325996,0.47334012819416577,default,18
0.5032894736842105,0.625,0.3253753426020589,0.4939271255060729,0.47863247863247865,0.2693050750714488,0.4453276735584162,max_ratio,18
0.5277777777777778,0.65625,0.31679152022102897,0.4748338081671415,0.452991452991453,0.2638709191389037,0.4926431330921638,max_ratio,18
0.5551470588235294,0.6875,0.30459287025305853,0.4645550527903469,0.42735042735042733,0.2679960222387426,0.5230400092622548,max_ratio,18
0.5859375,0.6875,0.28715587421076727,0.468482905982906,0.452991452991453,0.27576884914695565,0.51225305073098,min_weight,18
0.6208333333333333,0.6875,0.2616719744684597,0.48205128205128206,0.47863247863247865,0.2795938878165366,0.4623731808563253,max_ratio,18
0.6517857142857143,0.6875,0.24288340194170435,0.4608091024020227,0.4690265486725664,0.26034774030393976,0.5923324465763379,min_ratio,18
0.6166666666666667,0.6875,0.2689356593850821,0.44719764011799407,0.4424778761061947,0.2566242834048965,0.6274421974354153,default,18
0.6071428571428571,0.6875,0.2759203060779008,0.42541087231352714,0.4247787610619469,0.2518731341241545,0.6132068646808124,min_weight,18
0.6442307692307693,0.6875,0.2504618514929059,0.44588155207624236,0.4424778761061947,0.2499067812141884,0.5504571312557203,max_ratio,18
0.6875,0.6875,0.20885351724753565,0.46165191740412975,0.4690265486725664,0.25382019569916775,0.4808717587525562,default,18
0.6931818181818182,0.6875,0.21725061698074047,0.6056670602125147,0.6493506493506493,0.29910002273940867,0.51269789024048,max_value,18
0.69375,0.71875,0.2278465766694773,0.6318840579710145,0.6956521739130435,0.3181943384962085,0.5158671779217704,max_ratio,18
0.534375,0.46875,0.28536914142037156,0.48523809523809525,0.48095238095238096,0.2474445355750275,0.4440592118976845,default,19
0.5427631578947368,0.5625,0.2903694275093936,0.4641604010025063,0.4666666666666667,0.23572437851384245,0.46508224219326827,max_ratio,19
0.5590277777777778,0.59375,0.2897797761625878,0.4507936507936508,0.46190476190476193,0.23507073711699558,0.49328449907297334,max_ratio,19
0.5698529411764706,0.625,0.2946227280830761,0.5109439124487004,0.5581395348837209,0.24333676125020726,0.5453532358304907,max_ratio,19
0.5859375,0.625,0.29636057403735405,0.635576923076923,0.7230769230769231,0.28693023037071524,0.6187738306146451,min_weight,19
0.6166666666666667,0.625,0.28031480319256935,0.6594871794871795,0.7384615384615385,0.2804823496317796,0.5622626593327313,max_ratio,19
0.6428571428571429,0.6875,0.27184530977925586,0.6527472527472528,0.7230769230769231,0.289150929225545,0.5835689084612462,min_value,19
0.6083333333333333,0.625,0.29267682214726576,0.6276923076923077,0.7076923076923077,0.294657224049264,0.6413032317026843,min_ratio,19
0.5859375,0.625,0.29636057403735405,0.635576923076923,0.7230769230769231,0.28693023037071524,0.6187738306146451,default,19
0.6125,0.625,0.2870467441608306,0.643076923076923,0.7384615384615385,0.2948178322975582,0.6084706008260319,min_weight,19
