,default_0,default_time_0,min_weight_0,min_weight_time_0,max_value_0,max_value_time_0,max_ratio_0,max_ratio_time_0,SimulatedAnnealing_0,SimulatedAnnealing_time_0,SimulatedAnnealing_1,SimulatedAnnealing_time_1,SimulatedAnnealing_2,SimulatedAnnealing_time_2,SimulatedAnnealing_3,SimulatedAnnealing_time_3,SimulatedAnnealing_4,SimulatedAnnealing_time_4,SimulatedAnnealing_5,SimulatedAnnealing_time_5,SimulatedAnnealing_6,SimulatedAnnealing_time_6,SimulatedAnnealing_7,SimulatedAnnealing_time_7,SimulatedAnnealing_8,SimulatedAnnealing_time_8,SimulatedAnnealing_9,SimulatedAnnealing_time_9,RandomSearch_0,RandomSearch_time_0,RandomSearch_1,RandomSearch_time_1,RandomSearch_2,RandomSearch_time_2,RandomSearch_3,RandomSearch_time_3,RandomSearch_4,RandomSearch_time_4,RandomSearch_5,RandomSearch_time_5,RandomSearch_6,RandomSearch_time_6,RandomSearch_7,RandomSearch_time_7,RandomSearch_8,RandomSearch_time_8,RandomSearch_9,RandomSearch_time_9,IP_0,IP_time_0,hyperheuristic_0,hyperheuristic_time_0,hyperheuristic_1,hyperheuristic_time_1,hyperheuristic_2,hyperheuristic_time_2,hyperheuristic_3,hyperheuristic_time_3,hyperheuristic_4,hyperheuristic_time_4,hyperheuristic_5,hyperheuristic_time_5,hyperheuristic_6,hyperheuristic_time_6,hyperheuristic_7,hyperheuristic_time_7,hyperheuristic_8,hyperheuristic_time_8,hyperheuristic_9,hyperheuristic_time_9
0,2515.0,0.0009517000000016651,8693.0,0.002840599999984761,2983.0,0.0008368999999959215,8817.0,0.0028295999999841115,4054.0,0.00289169999999217,5233.0,0.0038337999999953354,5233.0,0.002924699999994118,5596.0,0.004014299999994364,2515.0,0.002195200000016939,3170.0,0.0028007999999886124,3213.0,0.0032118999999966036,2874.0,0.0019561999999950785,5543.0,0.002691199999986793,5233.0,0.0034039999999890824,3022.0,0.0018812999999795466,7143.0,0.0030127999999933763,5543.0,0.0022529000000020005,3213.0,0.0017616000000089116,7873.0,0.0038207999999997355,3503.0,0.0019221999999956552,7143.0,0.002792600000020684,2755.0,0.0015017999999997755,5427.0,0.0028280999999878986,4653.0,0.0023588999999901716,9147.0,0.009296599999998989,8693.0,5.117373200000003,8693.0,4.533412499999997,8693.0,3.9918223999999896,8693.0,4.322646100000014,8693.0,4.583931100000001,8900.0,7.805695300000025,8693.0,4.903433399999983,8693.0,3.764569999999992,8693.0,4.225200399999977,8693.0,4.0604558
1,3285.0,0.0018191000000058466,10744.0,0.0075046999999983655,4544.0,0.002103900000008707,11227.0,0.007554199999987077,6240.0,0.005846199999979262,4681.0,0.00498779999998078,4681.0,0.00450069999999414,6863.0,0.009787000000017088,4105.0,0.005221500000004653,5404.0,0.00545959999999468,4931.0,0.005253100000004451,6820.0,0.005442299999998568,6240.0,0.0052080000000103155,4989.0,0.004417999999986932,7676.0,0.006729499999977406,6240.0,0.004687300000000505,8430.0,0.008853799999997136,4681.0,0.004320000000006985,5274.0,0.00418990000000008,7314.0,0.005502599999999802,7130.0,0.005661000000003469,4681.0,0.005002199999978529,4681.0,0.0037288999999987027,6863.0,0.006371400000006133,11238.0,0.014129400000001624,10744.0,2.843248299999999,10744.0,3.9291168000000027,10744.0,2.556484299999994,10744.0,2.5104854999999873,11020.0,3.893798899999979,10744.0,3.673196599999983,10744.0,3.9108177999999896,10744.0,2.5504019000000255,11227.0,4.4889388,11227.0,4.966810400000014
2,7936.0,0.01044200000001183,25187.0,0.05908680000001709,9952.0,0.012493400000010979,28834.0,0.05660169999998743,8023.0,0.02310889999998267,11431.0,0.033866600000010294,13896.0,0.038741100000009965,7467.0,0.01671360000000277,13555.0,0.04112969999999905,13896.0,0.03207560000001308,11431.0,0.02594019999997954,14338.0,0.035523100000006025,18560.0,0.04612030000001255,8806.0,0.020354100000020026,11431.0,0.02493800000002011,8806.0,0.019741000000010445,12009.0,0.021464299999991,11835.0,0.02291730000001735,13970.0,0.03190660000001344,8941.0,0.017171099999984563,8791.0,0.018475899999998546,11927.0,0.024695699999995213,13297.0,0.028109599999993407,13237.0,0.029125200000009954,28857.0,0.01929079999999317,25187.0,5.118112699999983,25187.0,4.558923000000021,25842.0,5.369411000000014,25187.0,4.3694598000000155,25187.0,4.907105299999955,25187.0,4.288603899999998,25187.0,4.281680800000004,25842.0,5.233880999999997,25187.0,4.715235500000006,25187.0,4.227500999999961
3,9209.0,0.025176599999952032,47521.0,0.2340947000000142,13821.0,0.03731740000000627,54386.0,0.22279040000000805,17328.0,0.08048949999999877,15814.0,0.0796867999999904,18004.0,0.09260259999996379,25057.0,0.10989619999998013,20156.0,0.08357419999998683,20320.0,0.12259760000000597,16476.0,0.08661460000001853,17743.0,0.08173980000003667,21321.0,0.11604629999999361,24229.0,0.1175349999999753,25089.0,0.10935480000000553,17782.0,0.07265460000002122,13448.0,0.06254780000000437,17778.0,0.07477840000001379,19944.0,0.09289680000000544,17566.0,0.08840109999999868,14550.0,0.05693270000000439,23830.0,0.09636340000002974,22046.0,0.09247609999999895,22721.0,0.09982960000002095,54503.0,0.029530099999988124,47521.0,7.175056999999981,47521.0,38.770513900000026,48219.0,8.152625099999966,47521.0,8.056455900000003,48219.0,34.814642400000025,47521.0,7.761739200000022,47521.0,7.69790949999998,48219.0,8.332339600000012,48085.0,8.829152299999976,47521.0,7.553024100000016
4,14080.0,0.08330510000001823,97756.0,0.9306660999999963,26228.0,0.13270340000002534,110547.0,0.8848054000000047,28387.0,0.23502790000003415,28067.0,0.2176292999999987,29104.0,0.2815533999999502,29774.0,0.30733319999995956,25295.0,0.2538685999999757,26835.0,0.2537802999999599,31252.0,0.3606178,25619.0,0.2604164999999625,26774.0,0.23808450000001358,32806.0,0.33609630000000834,29323.0,0.24821609999997918,28387.0,0.22088600000000724,39683.0,0.32555839999997715,29443.0,0.2289927999999577,31738.0,0.2305108000000473,29141.0,0.238703600000008,36124.0,0.3031383000000005,31718.0,0.2779749000000038,28959.0,0.2238080999999852,26827.0,0.20075239999999894,110625.0,0.07218879999999217,98692.0,19.13816049999997,98649.0,18.54431119999998,99347.0,15.603194099999996,99390.0,25.936811799999987,98692.0,17.375922100000025,99347.0,23.893234399999983,100376.0,21.640769500000033,99347.0,16.059930200000053,97799.0,15.332011500000021,99510.0,21.881944800000042
5,33727.0,0.49515819999999167,245518.0,6.099471900000026,49341.0,0.6630509000000302,276379.0,5.776552400000014,69176.0,1.8188096999999743,62917.0,1.409863400000063,64995.0,1.6315337999999429,71135.0,1.5163851999999451,62747.0,1.5167278000000124,67606.0,1.584715899999992,73827.0,1.720984000000044,64631.0,1.3921520999999757,70204.0,1.5567324999999528,67515.0,1.4926319999999578,67986.0,1.4047977000000174,70927.0,1.45085389999997,68581.0,1.4003871999999546,77861.0,1.585642900000039,58555.0,1.1922786999999744,63781.0,1.3207173000000694,74611.0,1.5698773000000301,79454.0,1.628736500000059,59921.0,1.206102900000019,62820.0,1.2453931000000011,276450.0,0.1935787000001028,246330.0,50.05457839999997,246183.0,44.53999770000007,246455.0,45.236799700000006,246281.0,49.82547950000003,246455.0,61.91003409999996,245518.0,44.84660880000001,246836.0,60.87321339999994,246455.0,49.19790909999983,246455.0,47.569804400000066,246836.0,55.35239149999984
6,53345.0,1.8000703000000158,495441.0,25.592743800000108,107115.0,2.8708407000001444,563605.0,25.989150799999834,147936.0,7.239808400000129,124083.0,5.734493799999882,140248.0,6.926617999999962,128718.0,5.448755699999992,139744.0,7.193307800000184,123448.0,5.905920600000172,135146.0,6.375114200000098,129658.0,6.094117600000118,125266.0,5.481888700000127,129774.0,6.679514299999937,139482.0,5.8539195000000745,127423.0,5.393634100000099,140248.0,6.1090337000000545,132180.0,5.576381500000025,120160.0,4.950165999999854,137670.0,5.940225299999838,131580.0,5.486901699999862,127973.0,5.322167099999888,137482.0,5.972337899999957,140370.0,5.8895385999999235,563640.0,0.4591086999998879,498737.0,137.35098500000004,498328.0,132.9039005000002,496326.0,121.01318300000003,500639.0,164.24632189999988,496459.0,140.8368114,496326.0,122.52820440000005,496425.0,132.00587159999986,496005.0,114.82951469999989,497088.0,125.82312000000002,496005.0,129.9155023000003
7,825.0,0.0008338000002368062,862.0,0.0026692999999795575,1041.0,0.0005041999997956736,1487.0,0.0021042999997007428,1041.0,0.004992099999981292,1040.0,0.0004885999996986357,1050.0,0.004708599999958096,1022.0,0.005739400000038586,1022.0,0.00540339999997741,1022.0,0.005068400000254769,1041.0,0.004091799999969226,1010.0,0.004831400000057329,1148.0,0.0027989999998681014,1169.0,0.003334900000027119,1041.0,0.0012627000000975386,1045.0,0.001652100000228529,1126.0,0.0015370000000984874,1081.0,0.0020721000000776257,1041.0,0.002004099999794562,1168.0,0.0016107000001284177,1050.0,0.0009119999999711581,1041.0,0.001123999999890657,1041.0,0.0012965999999323685,934.0,0.002282699999796023,1514.0,0.018681300000025658,951.0,3.0401686000000154,951.0,3.4778647999996792,951.0,3.450782999999774,951.0,3.0374925999999505,951.0,4.1612212,951.0,4.3349952999997186,951.0,4.399294199999986,951.0,3.349826000000121,951.0,2.903461800000059,951.0,3.0122090999998363
8,826.0,0.0018432000001666893,1043.0,0.007331600000270555,1073.0,0.0012363999999251973,1604.0,0.00501929999973072,1232.0,0.005038899999817659,1073.0,0.009861000000000786,1073.0,0.012958199999957287,1073.0,0.009631699999772536,1073.0,0.010998499999914202,1051.0,0.007903799999894545,1157.0,0.0030834999997750856,1157.0,0.003011199999946257,1127.0,0.007599399999890011,1191.0,0.01788219999980356,1073.0,0.002129500000137341,1073.0,0.0037950000000819273,1007.0,0.003638600000158476,1149.0,0.00414390000014464,1051.0,0.0033789999997679843,1074.0,0.005157300000064424,1073.0,0.0024231000002146175,1051.0,0.0031619000001228414,1038.0,0.005490699999882054,1073.0,0.0036503999999695225,1634.0,0.026824300000043877,1096.0,3.4581625999999233,1096.0,3.287526699999944,1096.0,3.301717800000006,1096.0,3.932900299999801,1096.0,3.3336325000000215,1096.0,3.403017600000112,1096.0,3.291970200000378,1096.0,3.2712993000000097,1096.0,3.804547199999888,1167.0,4.0621673000000555
9,2481.0,0.010056399999939458,3105.0,0.05951390000018364,2951.0,0.005464000000301894,4552.0,0.040084899999783374,2908.0,0.0171688999998878,3114.0,0.025951500000246597,3042.0,0.018100199999935285,3104.0,0.03913360000024113,2787.0,0.011176900000009482,2977.0,0.019075700000030338,2926.0,0.011677100000270002,2972.0,0.021297100000083447,3077.0,0.01954969999997047,2850.0,0.014620299999933195,3104.0,0.020134200000029523,2884.0,0.009617899999739166,3097.0,0.017870200000288605,2850.0,0.013281500000175583,2756.0,0.0110740000000078,2950.0,0.017026500000156375,3205.0,0.01841100000001461,2882.0,0.012133000000176253,3079.0,0.028036599999722966,3077.0,0.015937699999994948,4566.0,0.019016199999896344,3105.0,4.5769790999997895,3105.0,4.429356399999961,3105.0,4.492691699999796,3105.0,4.828531500000281,3105.0,4.414987499999825,3105.0,4.3793156000001545,3105.0,4.867709000000104,3105.0,4.8506609000000935,3105.0,4.50610719999986,3105.0,4.348165000000336
